ch_id,user_id,date,customer_id,ns_id,service_id,employee_id_x,service_price,np_id,product_id,employee_id_y,sale_price,nt_id,ticket_id,ticket_price,employee_id
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",204.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",205.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",206.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",207.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",208.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",209.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1580.0,33.0,2019-03-15,2958.0,,,,,252.0,26.0,32.0,"bytearray(b'2,400\xe5\x86\x86')",210.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,177.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,178.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,179.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,180.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,181.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,182.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,183.0,0.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1581.0,33.0,2019-03-15,2589.0,,,,,,,,,184.0,36.0,"bytearray(b'500,000\xe5\x86\x86')",64.0
1582.0,102.0,2019-03-15,3922.0,1843.0,3.0,74.0,"b'3,400\xe5\x86\x86'",,,,,,,,
1583.0,102.0,2019-03-15,162.0,1845.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1583.0,102.0,2019-03-15,162.0,1846.0,1.0,55.0,"b'6,080\xe5\x86\x86'",,,,,,,,
1584.0,102.0,2019-03-15,321.0,,,,,,,,,,,,
1585.0,102.0,2019-03-15,3974.0,1847.0,1.0,55.0,"b'5,380\xe5\x86\x86'",,,,,,,,
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",253.0,26.0,59.0,"bytearray(b'2,400\xe5\x86\x86')",232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",254.0,26.0,59.0,"bytearray(b'2,400\xe5\x86\x86')",232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",255.0,26.0,59.0,"bytearray(b'2,400\xe5\x86\x86')",232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",256.0,26.0,64.0,"bytearray(b'6,000\xe5\x86\x86')",232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",257.0,17.0,29.0,"bytearray(b'1,300\xe5\x86\x86')",232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1586.0,33.0,2019-03-15,2958.0,1849.0,8.0,59.0,"b'44,566\xe5\x86\x86'",258.0,40.0,59.0,bytearray(b'300\xe5\x86\x86'),232.0,36.0,"bytearray(b'40,000\xe5\x86\x86')",59.0
1587.0,102.0,2019-03-15,283.0,1852.0,1.0,49.0,"b'7,000\xe5\x86\x86'",,,,,,,,
1588.0,33.0,2019-03-15,1196.0,,,,,,,,,,,,
1589.0,102.0,2019-03-15,3977.0,1850.0,1.0,49.0,"b'5,000\xe5\x86\x86'",,,,,,,,
1590.0,102.0,2019-03-15,3975.0,1851.0,1.0,49.0,"b'4,800\xe5\x86\x86'",,,,,,,,
1591.0,102.0,2019-03-16,2648.0,1853.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
1592.0,102.0,2019-03-16,3975.0,,,,,,,,,,,,
1593.0,102.0,2019-03-16,3977.0,,,,,,,,,,,,
1594.0,102.0,2019-03-16,241.0,1854.0,1.0,49.0,"b'8,840\xe5\x86\x86'",,,,,,,,
1594.0,102.0,2019-03-16,241.0,1855.0,1.0,49.0,"b'5,400\xe5\x86\x86'",,,,,,,,
1595.0,102.0,2019-03-16,2647.0,1856.0,1.0,49.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1596.0,102.0,2019-03-16,2917.0,1857.0,3.0,74.0,b'0\xe5\x86\x86',,,,,,,,
1597.0,102.0,2019-03-16,3393.0,1858.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1598.0,102.0,2019-03-16,310.0,1859.0,1.0,55.0,"b'8,040\xe5\x86\x86'",,,,,,,,
1599.0,102.0,2019-03-16,2738.0,1860.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1600.0,102.0,2019-03-16,242.0,1861.0,1.0,55.0,"b'8,664\xe5\x86\x86'",,,,,,,,
1601.0,102.0,2019-03-16,1300.0,1862.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1602.0,102.0,2019-03-16,178.0,1863.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1603.0,102.0,2019-03-16,292.0,1864.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
1604.0,102.0,2019-03-16,244.0,1865.0,1.0,55.0,"b'2,500\xe5\x86\x86'",,,,,,,,
1605.0,33.0,2019-03-17,1196.0,,,,,260.0,26.0,59.0,"bytearray(b'1,200\xe5\x86\x86')",,,,
1606.0,182.0,2019-03-18,3983.0,1867.0,1.0,114.0,"b'5,555\xe5\x86\x86'",262.0,44.0,114.0,"bytearray(b'20,888\xe5\x86\x86')",237.0,0.0,"bytearray(b'50,000\xe5\x86\x86')",114.0
1607.0,102.0,2019-03-18,1188.0,1869.0,1.0,49.0,"b'11,920\xe5\x86\x86'",,,,,,,,
1608.0,102.0,2019-03-18,1098.0,1874.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1609.0,33.0,2019-03-18,4110.0,,,,,,,,,,,,
1610.0,33.0,2019-03-18,2958.0,1870.0,2.0,29.0,"b'8,855\xe5\x86\x86'",,,,,,,,
1611.0,102.0,2019-03-18,324.0,1871.0,3.0,74.0,"b'4,580\xe5\x86\x86'",,,,,,,,
1612.0,102.0,2019-03-18,2515.0,1872.0,1.0,49.0,"b'5,980\xe5\x86\x86'",,,,,,,,
1613.0,102.0,2019-03-18,2826.0,1873.0,1.0,49.0,"b'6,800\xe5\x86\x86'",,,,,,,,
1614.0,102.0,2019-03-18,2876.0,1875.0,5.0,49.0,"b'2,160\xe5\x86\x86'",,,,,,,,
1614.0,102.0,2019-03-18,2876.0,1876.0,5.0,49.0,b'0\xe5\x86\x86',,,,,,,,
1615.0,102.0,2019-03-18,1155.0,,,,,,,,,,,,
1616.0,102.0,2019-03-19,245.0,,,,,,,,,,,,
1617.0,,2019-03-19,,,,,,,,,,,,,
1618.0,102.0,2019-03-19,3987.0,1877.0,1.0,55.0,"b'6,200\xe5\x86\x86'",,,,,,,,
1619.0,33.0,2019-03-19,2958.0,,,,,,,,,,,,
1620.0,33.0,2019-03-19,4110.0,,,,,,,,,,,,
1621.0,33.0,2019-03-19,3992.0,,,,,,,,,,,,
1622.0,102.0,2019-03-19,223.0,1882.0,1.0,55.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1623.0,102.0,2019-03-19,2906.0,1883.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1623.0,102.0,2019-03-19,2906.0,1884.0,3.0,74.0,"b'6,300\xe5\x86\x86'",,,,,,,,
1624.0,102.0,2019-03-19,197.0,1885.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1625.0,102.0,2019-03-19,2635.0,,,,,,,,,,,,
1626.0,102.0,2019-03-20,3994.0,1886.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1627.0,102.0,2019-03-20,2509.0,1887.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1628.0,102.0,2019-03-20,2527.0,1888.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1629.0,102.0,2019-03-20,3973.0,1889.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1630.0,102.0,2019-03-20,3997.0,1890.0,3.0,74.0,"b'4,700\xe5\x86\x86'",,,,,,,,
1631.0,102.0,2019-03-20,1171.0,1891.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1632.0,102.0,2019-03-20,1159.0,1892.0,1.0,49.0,"b'7,964\xe5\x86\x86'",,,,,,,,
1634.0,102.0,2019-03-20,2531.0,1894.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1635.0,102.0,2019-03-20,213.0,1895.0,1.0,49.0,"b'8,140\xe5\x86\x86'",,,,,,,,
1636.0,102.0,2019-03-20,316.0,,,,,,,,,,,,
1637.0,102.0,2019-03-21,1272.0,,,,,,,,,,,,
1638.0,102.0,2019-03-21,316.0,,,,,,,,,,,,
1639.0,33.0,2019-03-21,3998.0,1918.0,2.0,32.0,"b'6,000\xe5\x86\x86'",,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1918.0,2.0,32.0,"b'6,000\xe5\x86\x86'",,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1639.0,33.0,2019-03-21,3998.0,1955.0,7.0,58.0,"b'96,304,500\xe5\x86\x86'",,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1955.0,7.0,58.0,"b'96,304,500\xe5\x86\x86'",,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1639.0,33.0,2019-03-21,3998.0,1961.0,8.0,32.0,"b'1,751\xe5\x86\x86'",,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1961.0,8.0,32.0,"b'1,751\xe5\x86\x86'",,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1639.0,33.0,2019-03-21,3998.0,1962.0,12.0,29.0,b'669\xe5\x86\x86',,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1962.0,12.0,29.0,b'669\xe5\x86\x86',,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1639.0,33.0,2019-03-21,3998.0,1971.0,8.0,58.0,"b'55,000\xe5\x86\x86'",,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1971.0,8.0,58.0,"b'55,000\xe5\x86\x86'",,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1639.0,33.0,2019-03-21,3998.0,1972.0,8.0,32.0,"b'70,000\xe5\x86\x86'",,,,,241.0,0.0,bytearray(b'52\xe5\x86\x86'),58.0
1639.0,33.0,2019-03-21,3998.0,1972.0,8.0,32.0,"b'70,000\xe5\x86\x86'",,,,,248.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1640.0,102.0,2019-03-22,2860.0,1896.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1641.0,102.0,2019-03-22,3978.0,1897.0,3.0,74.0,"b'3,400\xe5\x86\x86'",,,,,,,,
1642.0,102.0,2019-03-22,2331.0,1898.0,1.0,49.0,"b'9,612\xe5\x86\x86'",,,,,,,,
1642.0,102.0,2019-03-22,2331.0,1899.0,3.0,74.0,"b'4,400\xe5\x86\x86'",,,,,,,,
1643.0,102.0,2019-03-22,321.0,1900.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1644.0,102.0,2019-03-22,2737.0,1901.0,3.0,74.0,"b'2,300\xe5\x86\x86'",,,,,,,,
1645.0,102.0,2019-03-22,1089.0,1903.0,1.0,49.0,"b'10,800\xe5\x86\x86'",,,,,,,,
1646.0,102.0,2019-03-22,4000.0,1902.0,1.0,49.0,"b'14,012\xe5\x86\x86'",,,,,,,,
1647.0,102.0,2019-03-22,228.0,1904.0,1.0,49.0,"b'11,276\xe5\x86\x86'",,,,,,,,
1648.0,102.0,2019-03-22,159.0,1905.0,1.0,49.0,b'0\xe5\x86\x86',,,,,,,,
1649.0,102.0,2019-03-23,2915.0,1906.0,1.0,49.0,"b'6,800\xe5\x86\x86'",,,,,,,,
1650.0,102.0,2019-03-23,2912.0,1907.0,1.0,49.0,"b'2,060\xe5\x86\x86'",,,,,,,,
1651.0,102.0,2019-03-23,297.0,1915.0,1.0,49.0,"b'13,628\xe5\x86\x86'",,,,,,,,
1652.0,102.0,2019-03-23,2607.0,1908.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
1653.0,102.0,2019-03-23,4003.0,1909.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1654.0,102.0,2019-03-23,332.0,1910.0,1.0,49.0,"b'8,100\xe5\x86\x86'",,,,,,,,
1655.0,102.0,2019-03-23,2885.0,1912.0,1.0,55.0,"b'6,304\xe5\x86\x86'",,,,,,,,
1656.0,102.0,2019-03-23,2927.0,1913.0,1.0,55.0,b'648\xe5\x86\x86',,,,,,,,
1657.0,102.0,2019-03-23,271.0,1914.0,1.0,55.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1658.0,102.0,2019-03-23,2552.0,1916.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1659.0,102.0,2019-03-23,2923.0,1917.0,1.0,49.0,"b'4,800\xe5\x86\x86'",,,,,,,,
1660.0,216.0,2019-03-24,4008.0,,,,,,,,,,,,
1661.0,33.0,2019-03-25,4110.0,,,,,,,,,,,,
1662.0,33.0,2019-03-25,4010.0,1919.0,2.0,32.0,b'633\xe5\x86\x86',,,,,,,,
1662.0,33.0,2019-03-25,4010.0,1944.0,11.0,32.0,"b'5,224\xe5\x86\x86'",,,,,,,,
1663.0,102.0,2019-03-25,4007.0,1920.0,3.0,74.0,"b'6,000\xe5\x86\x86'",,,,,,,,
1664.0,33.0,2019-03-25,2765.0,,,,,,,,,,,,
1665.0,102.0,2019-03-25,214.0,1921.0,1.0,55.0,"b'8,948\xe5\x86\x86'",,,,,,,,
1666.0,102.0,2019-03-25,312.0,1922.0,1.0,55.0,"b'7,776\xe5\x86\x86'",,,,,,,,
1667.0,102.0,2019-03-25,2819.0,1923.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1668.0,102.0,2019-03-25,1189.0,1924.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1669.0,102.0,2019-03-25,324.0,1925.0,1.0,49.0,"b'8,424\xe5\x86\x86'",,,,,,,,
1670.0,102.0,2019-03-26,4009.0,1926.0,3.0,74.0,"b'4,500\xe5\x86\x86'",,,,,,,,
1671.0,102.0,2019-03-26,252.0,1927.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1672.0,102.0,2019-03-26,4013.0,1928.0,1.0,55.0,"b'4,700\xe5\x86\x86'",,,,,,,,
1673.0,33.0,2019-03-26,4110.0,1929.0,2.0,32.0,"b'6,300\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1929.0,2.0,32.0,"b'6,300\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1929.0,2.0,32.0,"b'6,300\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1935.0,8.0,32.0,"b'3,000\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1935.0,8.0,32.0,"b'3,000\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1935.0,8.0,32.0,"b'3,000\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1936.0,8.0,32.0,"b'5,211\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1936.0,8.0,32.0,"b'5,211\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1936.0,8.0,32.0,"b'5,211\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1937.0,8.0,32.0,"b'5,211\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1937.0,8.0,32.0,"b'5,211\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1937.0,8.0,32.0,"b'5,211\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1938.0,8.0,32.0,b'554\xe5\x86\x86',265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1938.0,8.0,32.0,b'554\xe5\x86\x86',266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1938.0,8.0,32.0,b'554\xe5\x86\x86',267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1939.0,8.0,32.0,"b'4,144\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1939.0,8.0,32.0,"b'4,144\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1939.0,8.0,32.0,"b'4,144\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1941.0,9.0,58.0,"b'8,555\xe5\x86\x86'",265.0,43.0,32.0,"bytearray(b'23,432\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1941.0,9.0,58.0,"b'8,555\xe5\x86\x86'",266.0,40.0,29.0,bytearray(b'300\xe5\x86\x86'),243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1673.0,33.0,2019-03-26,4110.0,1941.0,9.0,58.0,"b'8,555\xe5\x86\x86'",267.0,16.0,58.0,"bytearray(b'12,334\xe5\x86\x86')",243.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",32.0
1674.0,102.0,2019-03-26,244.0,1932.0,1.0,55.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1674.0,102.0,2019-03-26,244.0,1933.0,1.0,49.0,"b'8,316\xe5\x86\x86'",,,,,,,,
1675.0,102.0,2019-03-26,1174.0,1930.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1676.0,260.0,2019-03-26,4014.0,,,,,,,,,,,,
1677.0,102.0,2019-03-26,173.0,1931.0,1.0,49.0,b'0\xe5\x86\x86',,,,,,,,
1678.0,102.0,2019-03-26,255.0,1934.0,1.0,49.0,"b'7,090\xe5\x86\x86'",,,,,,,,
1679.0,264.0,2019-03-26,4015.0,1940.0,43.0,117.0,"b'1,200\xe5\x86\x86'",268.0,46.0,118.0,"bytearray(b'9,600\xe5\x86\x86')",,,,
1679.0,264.0,2019-03-26,4015.0,1947.0,43.0,118.0,"b'6,300\xe5\x86\x86'",268.0,46.0,118.0,"bytearray(b'9,600\xe5\x86\x86')",,,,
1680.0,33.0,2019-03-26,4017.0,1942.0,8.0,32.0,"b'8,852\xe5\x86\x86'",,,,,244.0,32.0,"bytearray(b'12,345\xe5\x86\x86')",58.0
1680.0,33.0,2019-03-26,4017.0,1942.0,8.0,32.0,"b'8,852\xe5\x86\x86'",,,,,245.0,0.0,"bytearray(b'15,000\xe5\x86\x86')",58.0
1681.0,102.0,2019-03-27,2606.0,1943.0,1.0,49.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1682.0,33.0,2019-03-27,4016.0,1945.0,8.0,32.0,"b'5,600\xe5\x86\x86'",,,,,242.0,0.0,bytearray(b'52\xe5\x86\x86'),29.0
1683.0,102.0,2019-03-27,288.0,1946.0,1.0,49.0,"b'8,100\xe5\x86\x86'",,,,,,,,
1684.0,102.0,2019-03-27,2791.0,1950.0,1.0,55.0,"b'2,700\xe5\x86\x86'",,,,,,,,
1685.0,102.0,2019-03-27,2792.0,1951.0,1.0,110.0,"b'3,240\xe5\x86\x86'",,,,,,,,
1686.0,102.0,2019-03-27,2937.0,1952.0,1.0,55.0,"b'8,100\xe5\x86\x86'",,,,,,,,
1687.0,102.0,2019-03-27,305.0,1953.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1688.0,102.0,2019-03-28,1301.0,1954.0,1.0,49.0,"b'10,908\xe5\x86\x86'",,,,,,,,
1689.0,102.0,2019-03-28,2884.0,1959.0,3.0,74.0,"b'7,560\xe5\x86\x86'",,,,,,,,
1690.0,102.0,2019-03-28,284.0,1956.0,1.0,49.0,"b'6,280\xe5\x86\x86'",,,,,,,,
1691.0,102.0,2019-03-28,2913.0,1957.0,1.0,49.0,"b'3,240\xe5\x86\x86'",,,,,,,,
1691.0,102.0,2019-03-28,2913.0,1958.0,3.0,74.0,"b'6,300\xe5\x86\x86'",,,,,,,,
1692.0,102.0,2019-03-28,2869.0,1960.0,3.0,74.0,"b'5,980\xe5\x86\x86'",,,,,,,,
1693.0,102.0,2019-03-28,212.0,1966.0,1.0,49.0,"b'9,468\xe5\x86\x86'",,,,,,,,
1694.0,102.0,2019-03-28,1184.0,1967.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1695.0,273.0,2019-03-28,4041.0,,,,,,,,,,,,
1696.0,102.0,2019-03-28,204.0,1968.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1697.0,271.0,2019-03-28,4042.0,,,,,,,,,,,,
1698.0,102.0,2019-03-29,181.0,1969.0,1.0,49.0,"b'9,288\xe5\x86\x86'",,,,,,,,
1699.0,102.0,2019-03-29,287.0,1970.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1700.0,102.0,2019-03-29,1173.0,1974.0,1.0,55.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1701.0,102.0,2019-03-29,2721.0,1975.0,3.0,74.0,"b'6,800\xe5\x86\x86'",,,,,,,,
1702.0,102.0,2019-03-29,2508.0,1976.0,1.0,49.0,"b'8,300\xe5\x86\x86'",,,,,,,,
1703.0,294.0,2019-03-30,4051.0,1977.0,80.0,127.0,"b'3,388\xe5\x86\x86'",,,,,,,,
1704.0,102.0,2019-03-30,1135.0,1978.0,1.0,55.0,"b'5,832\xe5\x86\x86'",,,,,,,,
1705.0,102.0,2019-03-30,1119.0,1979.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1705.0,102.0,2019-03-30,1119.0,1980.0,6.0,49.0,"b'11,340\xe5\x86\x86'",,,,,,,,
1706.0,102.0,2019-03-30,2610.0,1981.0,1.0,55.0,"b'6,480\xe5\x86\x86'",,,,,,,,
1707.0,102.0,2019-03-30,2660.0,1982.0,3.0,74.0,"b'4,900\xe5\x86\x86'",,,,,,,,
1708.0,102.0,2019-03-30,2989.0,1983.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1709.0,102.0,2019-03-30,3941.0,1984.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1710.0,102.0,2019-03-30,4050.0,1985.0,1.0,55.0,"b'5,780\xe5\x86\x86'",,,,,,,,
1711.0,102.0,2019-03-30,1124.0,1986.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1712.0,102.0,2019-03-30,3043.0,1987.0,3.0,74.0,"b'2,000\xe5\x86\x86'",,,,,,,,
1713.0,102.0,2019-03-30,2720.0,1988.0,1.0,55.0,"b'6,912\xe5\x86\x86'",,,,,,,,
1714.0,33.0,2019-03-30,4047.0,1994.0,8.0,32.0,"b'9,600\xe5\x86\x86'",,,,,250.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",29.0
1714.0,33.0,2019-03-30,4047.0,1995.0,8.0,58.0,"b'9,600\xe5\x86\x86'",,,,,250.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",29.0
1714.0,33.0,2019-03-30,4047.0,1996.0,8.0,32.0,"b'6,600\xe5\x86\x86'",,,,,250.0,0.0,"bytearray(b'40,000\xe5\x86\x86')",29.0
1715.0,102.0,2019-03-30,269.0,1989.0,1.0,49.0,"b'8,640\xe5\x86\x86'",,,,,,,,
1715.0,102.0,2019-03-30,269.0,1990.0,3.0,74.0,"b'3,500\xe5\x86\x86'",,,,,,,,
1716.0,102.0,2019-04-01,246.0,1992.0,1.0,49.0,"b'6,480\xe5\x86\x86'",,,,,,,,
