id,user_id,customer_id,service_price,date
400,102.0,321.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-19
401,102.0,269.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-19
402,102.0,175.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-19
403,102.0,1162.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""57"",""price"":""2,160\\u5186""}]'",2018-10-20
404,102.0,297.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""payment"":""\\u73fe\\u91d1"",""service_id"":""3"",""customer_service_id"":""29"",""price"":""4,900\\u5186""}]'",2018-10-20
405,102.0,212.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,100\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-20
406,102.0,1161.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,500\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
407,102.0,1163.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-20
408,102.0,1166.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""3,000\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
409,102.0,1165.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
410,102.0,1164.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
411,102.0,258.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""58"",""price"":""4,320\\u5186""}]'",2018-10-20
412,102.0,271.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-20
413,102.0,216.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""2,160\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-20
414,102.0,1168.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":""3,000\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
415,102.0,1169.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""11,984\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
416,102.0,309.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-20
417,102.0,1167.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,800\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-20
418,102.0,204.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""5"",""customer_service_id"":""59"",""price"":""5,400\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
419,102.0,246.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""0\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
420,102.0,162.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":"""",""payment"":""""}]'",2018-10-21
421,102.0,247.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,804\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
422,102.0,162.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""12,060\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
423,102.0,1170.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
424,102.0,241.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""\\u5186"",""payment"":""""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""price"":""2,160\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u8131\\u6bdb"",""payment"":""\\u30ab\\u30fc\\u30c9"",""service_id"":""5"",""customer_service_id"":""60"",""price"":""5,400\\u5186""}]'",2018-10-21
425,102.0,179.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""2,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-21
426,102.0,244.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""9,072\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-21
427,102.0,1133.0,"b'[{""service"":""\\u8131\\u6bdb"",""payment"":""\\u30ab\\u30fc\\u30c9"",""service_id"":""5"",""customer_service_id"":""61"",""price"":""45,000\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,804\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-22
428,102.0,181.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""},{""service"":""\\u8131\\u6bdb"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8"",""service_id"":""5"",""customer_service_id"":""62"",""price"":""0\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,000\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-22
429,102.0,1171.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,124\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-22
430,102.0,324.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-22
431,102.0,1172.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,500\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-22
432,102.0,176.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-22
433,102.0,1103.0,"b'[{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u30c1\\u30b1\\u30c3\\u30c8"",""service_id"":""6"",""customer_service_id"":""37"",""price"":""0\\u5186""},{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""15,444\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-24
434,102.0,1173.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,300\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-24
435,102.0,1108.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""5,080\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-24
436,102.0,1174.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,124\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-24
437,102.0,1175.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-24
438,102.0,312.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-24
439,102.0,130.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-24
440,102.0,233.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,000\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-24
441,102.0,253.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-25
442,102.0,1107.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":"""",""payment"":""""}]'",2018-10-25
443,102.0,223.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,560\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-25
444,102.0,1177.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""5,200\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-25
445,102.0,1176.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""4,300\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-25
446,102.0,212.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""payment"":"""",""service_id"":""3"",""customer_service_id"":""33"",""price"":""""}]'",2018-10-26
447,102.0,267.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,840\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-26
448,102.0,174.0,"b'[{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""payment"":"""",""service_id"":""3"",""customer_service_id"":""34"",""price"":""""}]'",2018-10-26
451,33.0,344.0,,2018-10-26
452,102.0,222.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-26
453,102.0,1089.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30a2\\u30a4\\u30e9\\u30c3\\u30b7\\u30e5"",""price"":"""",""payment"":"""",""service_id"":""3"",""customer_service_id"":""38""}]'",2018-10-26
454,102.0,213.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,964\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-26
455,102.0,1184.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""10,680\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-26
456,33.0,1186.0,,
459,33.0,4110.0,,2018-10-27
460,33.0,4110.0,,2018-10-27
461,33.0,1131.0,,2018-10-27
462,33.0,1185.0,,2018-10-27
463,33.0,125.0,,2018-10-27
464,33.0,1183.0,,
465,33.0,353.0,,2018-10-27
466,33.0,348.0,,2018-10-27
467,33.0,4110.0,,2018-10-27
468,33.0,4110.0,,2018-10-27
470,102.0,1119.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u73fe\\u91d1""},{""service"":""\\u30d5\\u30a7\\u30a4\\u30b7\\u30e3\\u30eb"",""payment"":""\\u73fe\\u91d1"",""service_id"":""6"",""customer_service_id"":""38"",""price"":""8,640\\u5186""}]'",2018-10-27
471,102.0,1187.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""3,564\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-27
472,102.0,1161.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""0\\u5186"",""payment"":""""}]'",2018-10-27
473,102.0,242.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,476\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-27
474,102.0,332.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""7,700\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-27
475,102.0,254.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""6,480\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-27
476,102.0,1130.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,640\\u5186"",""payment"":""\\u30ab\\u30fc\\u30c9""}]'",2018-10-27
477,102.0,1138.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""0\\u5186"",""payment"":""""}]'",2018-10-28
478,102.0,1089.0,,2018-10-28
479,102.0,310.0,b'[]',2018-10-28
480,102.0,365.0,,2018-10-28
481,102.0,1154.0,,2018-10-28
482,102.0,1188.0,,2018-10-28
483,102.0,304.0,b'[]',2018-10-28
484,102.0,1097.0,"b'[{""service"":""\\u30cd\\u30a4\\u30eb"",""price"":""8,648\\u5186"",""payment"":""\\u73fe\\u91d1""}]'",2018-10-28
485,102.0,1189.0,,2018-10-28
486,102.0,165.0,,2018-10-28
487,33.0,4110.0,,2018-10-29
488,33.0,1191.0,,2018-10-29
489,33.0,1092.0,,2018-10-29
490,33.0,4110.0,,2018-10-29
491,33.0,1192.0,,2018-10-29
492,33.0,1197.0,,2018-10-30
493,33.0,345.0,,2018-10-30
494,33.0,4110.0,,2018-10-30
495,33.0,1117.0,,2018-10-30
496,33.0,1194.0,,2018-10-30
497,33.0,1152.0,,2018-10-30
498,33.0,4110.0,,2018-10-30
499,33.0,1199.0,,2018-10-30
500,33.0,1198.0,,2018-10-30
501,33.0,1197.0,,2018-10-31
502,33.0,4110.0,,2018-10-31
503,33.0,1201.0,,2018-10-31
504,33.0,1202.0,,2018-10-31
505,33.0,4110.0,,2018-10-31
506,33.0,1193.0,,2018-10-31
507,33.0,1201.0,,2018-10-31
508,33.0,1204.0,,2018-10-31
509,102.0,214.0,,2018-11-01
510,33.0,4110.0,,2018-11-01
511,33.0,1201.0,,2018-11-01
512,33.0,1204.0,,2018-11-01
513,33.0,1183.0,,2018-11-01
514,33.0,141.0,,2018-11-01
515,102.0,288.0,b'[]',2018-11-01
516,102.0,1138.0,,2018-11-01
517,102.0,1104.0,,2018-11-01
518,102.0,1206.0,,2018-11-01
519,33.0,1199.0,,2018-11-01
520,102.0,319.0,,2018-11-01
521,33.0,4110.0,,2018-11-01
522,33.0,1152.0,,2018-11-01
523,102.0,207.0,,2018-11-01
524,102.0,210.0,,2018-11-01
525,102.0,223.0,,2018-11-01
526,33.0,1209.0,,2018-11-01
527,33.0,1220.0,,2018-11-01
528,33.0,1215.0,,2018-11-01
529,33.0,1219.0,,2018-11-01
530,33.0,1216.0,,2018-11-01
531,33.0,1212.0,,2018-11-01
532,33.0,1207.0,,2018-11-01
533,33.0,1211.0,,2018-11-02
534,102.0,287.0,,2018-11-02
535,102.0,1239.0,,2018-11-02
536,33.0,1238.0,,2018-11-02
537,102.0,1241.0,,2018-11-02
538,102.0,1236.0,b'[]',2018-11-02
539,102.0,1240.0,b'[]',2018-11-02
540,102.0,197.0,,2018-11-02
541,102.0,1243.0,b'[]',2018-11-02
542,33.0,1237.0,,2018-11-02
543,102.0,336.0,,2018-11-02
544,33.0,1242.0,,2018-11-02
545,33.0,1152.0,,2018-11-02
546,33.0,1235.0,,2018-11-02
551,33.0,4110.0,,2018-11-02
553,33.0,1231.0,,2018-11-02
554,33.0,1234.0,,2018-11-02
555,102.0,1098.0,b'[]',2018-11-03
556,102.0,316.0,,2018-11-03
557,102.0,284.0,b'[]',2018-11-03
559,102.0,212.0,,2018-11-03
560,102.0,283.0,,2018-11-03
561,102.0,294.0,,2018-11-03
562,102.0,1245.0,,2018-11-03
563,102.0,1135.0,b'[]',2018-11-03
564,102.0,1246.0,,2018-11-03
565,102.0,1156.0,,2018-11-03
566,102.0,1171.0,b'[]',2018-11-03
567,33.0,4110.0,,2018-11-03
568,33.0,347.0,,2018-11-03
569,102.0,209.0,,2018-11-04
570,102.0,1248.0,,2018-11-04
571,102.0,178.0,,2018-11-04
572,102.0,1249.0,,2018-11-04
573,102.0,1250.0,,2018-11-04
574,102.0,1251.0,,2018-11-04
575,102.0,1252.0,,2018-11-04
576,102.0,203.0,,2018-11-05
577,102.0,1253.0,,2018-11-05
578,102.0,1254.0,,2018-11-05
579,102.0,312.0,,2018-11-05
580,102.0,190.0,,2018-11-05
581,102.0,303.0,,2018-11-05
582,33.0,1212.0,,2018-11-26
583,33.0,4110.0,,2018-11-15
584,33.0,1247.0,,2018-12-24
585,102.0,173.0,,2018-11-05
586,102.0,1122.0,,2018-11-05
588,102.0,244.0,,2018-11-05
589,33.0,4110.0,,2018-11-05
590,33.0,1234.0,,2018-11-05
591,33.0,4110.0,,2018-11-06
592,102.0,1155.0,,2018-11-06
593,102.0,189.0,,2018-11-06
594,102.0,1262.0,,2018-11-06
595,102.0,269.0,,2018-11-06
596,102.0,1263.0,,2018-11-06
597,102.0,305.0,,2018-11-06
598,102.0,212.0,,2018-11-07
599,102.0,1127.0,,2018-11-07
600,102.0,1265.0,,2018-11-07
601,102.0,211.0,,2018-11-07
602,102.0,1266.0,,2018-11-07
603,102.0,1166.0,,2018-11-07
604,102.0,1064.0,,2018-11-07
605,102.0,217.0,,2018-11-07
606,33.0,1261.0,,2018-11-07
607,33.0,1229.0,,2018-11-07
608,102.0,1102.0,,2018-11-07
609,102.0,208.0,,2018-11-07
610,102.0,246.0,,2018-11-08
611,102.0,130.0,,2018-11-08
612,102.0,1268.0,,2018-11-08
613,102.0,165.0,,2018-11-08
614,102.0,1269.0,,
615,102.0,1269.0,,2018-11-08
616,102.0,243.0,,2018-11-08
617,102.0,1270.0,,2018-11-09
618,102.0,1271.0,,2018-11-09
619,102.0,1273.0,,2018-11-10
620,102.0,309.0,,2018-11-10
621,102.0,1272.0,,2018-11-10
622,102.0,1274.0,,2018-11-10
623,102.0,247.0,,2018-11-10
624,102.0,271.0,,2018-11-10
625,102.0,1275.0,,2018-11-10
626,102.0,1276.0,,
627,102.0,1276.0,,2018-11-10
628,102.0,1156.0,,2018-11-10
629,102.0,1278.0,,2018-11-12
630,102.0,222.0,,2018-11-12
631,102.0,324.0,,2018-11-12
632,102.0,1174.0,,2018-11-12
633,102.0,291.0,,2018-11-12
634,102.0,129.0,,2018-11-12
635,33.0,1226.0,,2018-11-12
636,102.0,301.0,,2018-11-12
637,102.0,1279.0,,2018-11-13
638,102.0,1283.0,,2018-11-14
640,33.0,1224.0,,2018-11-14
641,102.0,318.0,,2018-11-14
642,102.0,229.0,,2018-11-14
643,33.0,1282.0,,2018-11-14
644,102.0,1284.0,,2018-11-15
645,102.0,1134.0,,2018-11-15
646,102.0,1285.0,,2018-11-15
647,102.0,1094.0,,2018-11-15
648,102.0,223.0,,2018-11-15
649,102.0,1130.0,,2018-11-15
650,102.0,1171.0,,2018-11-15
651,102.0,1286.0,,2018-11-15
652,102.0,267.0,,2018-11-15
653,102.0,1122.0,,2018-11-15
654,102.0,212.0,,2018-11-16
655,102.0,255.0,,2018-11-16
656,102.0,342.0,,2018-11-16
657,102.0,1159.0,,2018-11-16
658,102.0,214.0,,2018-11-16
659,102.0,1292.0,,2018-11-16
660,102.0,317.0,,2018-11-16
661,102.0,1184.0,,2018-11-16
662,102.0,1291.0,,2018-11-16
663,102.0,1089.0,,2018-11-16
664,102.0,1293.0,,2018-11-16
665,102.0,323.0,,2018-11-16
666,33.0,1226.0,,2018-11-16
667,102.0,1294.0,,2018-11-17
668,102.0,242.0,,2018-11-17
669,102.0,327.0,,2018-11-17
670,102.0,332.0,,2018-11-17
671,102.0,130.0,,2018-11-17
672,102.0,175.0,,2018-11-17
673,102.0,241.0,,2018-11-18
674,102.0,204.0,,2018-11-18
675,102.0,1295.0,,2018-11-18
676,102.0,162.0,,2018-11-18
677,102.0,1164.0,,2018-11-18
678,102.0,1165.0,,2018-11-18
679,102.0,159.0,,2018-11-18
680,102.0,1189.0,,2018-11-18
681,102.0,219.0,,2018-11-18
682,33.0,1247.0,,2018-11-18
683,102.0,1271.0,,2018-11-19
684,102.0,1133.0,,2018-11-19
685,102.0,321.0,,2018-11-19
686,33.0,143.0,,2018-11-30
687,102.0,312.0,,2018-11-19
688,102.0,1297.0,,2018-11-19
689,102.0,180.0,,2018-11-19
690,102.0,181.0,,2018-11-19
691,102.0,252.0,,2018-11-19
692,102.0,1123.0,,2018-11-19
693,33.0,1247.0,,2018-11-19
694,33.0,1296.0,,2018-11-19
695,102.0,336.0,,2018-11-19
696,102.0,1188.0,,2018-11-20
697,102.0,1298.0,,2018-11-20
698,102.0,1170.0,,2018-11-20
699,102.0,244.0,,2018-11-20
700,102.0,216.0,,2018-11-21
701,102.0,233.0,,2018-11-21
702,102.0,1274.0,,2018-11-21
703,102.0,210.0,,2018-11-21
704,102.0,253.0,,2018-11-22
705,102.0,1299.0,,2018-11-22
706,102.0,316.0,,2018-11-22
707,33.0,1197.0,,2018-11-22
708,33.0,1296.0,,2018-11-22
709,102.0,212.0,,2018-11-22
710,102.0,319.0,,2018-11-22
711,33.0,4110.0,,2018-11-22
712,102.0,1119.0,,2018-11-23
713,102.0,1300.0,,2018-11-23
714,102.0,176.0,,2018-11-23
715,33.0,1237.0,,2018-11-23
716,102.0,1301.0,,2018-11-23
718,33.0,1197.0,,2018-11-23
719,102.0,1175.0,,2018-11-23
720,102.0,1508.0,,2018-11-23
721,102.0,1135.0,,2018-11-23
722,33.0,1506.0,,2018-11-23
723,102.0,283.0,,2018-11-23
724,33.0,1722.0,,2018-11-23
725,33.0,1918.0,,2018-11-23
726,33.0,1509.0,,2018-11-23
727,33.0,1303.0,,2018-11-23
728,33.0,4110.0,,2018-11-23
729,33.0,1211.0,,2018-11-24
730,33.0,1193.0,,2018-11-24
731,33.0,2958.0,,2018-11-24
732,102.0,310.0,,2018-11-24
733,102.0,2325.0,,2018-11-24
734,102.0,174.0,,2018-11-24
735,102.0,1097.0,,2018-11-24
736,102.0,1250.0,,2018-11-24
737,102.0,2327.0,,2018-11-24
738,102.0,2326.0,,2018-11-24
739,102.0,189.0,,2018-11-24
740,33.0,347.0,,2018-11-25
741,33.0,4110.0,,2018-11-25
742,102.0,254.0,,2018-11-26
743,102.0,2328.0,,2018-11-26
744,102.0,178.0,,2018-11-26
745,33.0,4110.0,,2018-11-26
746,102.0,1155.0,,2018-11-26
747,102.0,1269.0,,2018-11-26
748,102.0,269.0,,2018-11-26
749,33.0,1193.0,,2018-11-26
750,102.0,1089.0,,2018-11-26
752,33.0,1193.0,,2018-11-27
753,33.0,1919.0,,2018-11-27
754,33.0,143.0,,2018-11-27
755,102.0,1103.0,,2018-07-20
756,102.0,1103.0,,2018-08-29
757,102.0,265.0,,2018-11-28
758,102.0,2330.0,,2018-11-28
759,102.0,2331.0,,2018-11-28
760,102.0,2393.0,,2018-11-28
761,102.0,2385.0,,2018-11-28
762,102.0,1064.0,,2018-11-28
763,102.0,2414.0,,2018-11-28
764,102.0,2505.0,,2018-11-28
765,33.0,1919.0,,2018-11-28
766,33.0,143.0,,2018-11-28
767,102.0,213.0,,2018-11-28
768,102.0,1154.0,,2018-11-28
769,102.0,211.0,,2018-11-28
770,102.0,1241.0,,2018-11-28
771,102.0,207.0,,2018-11-28
772,102.0,1103.0,,2018-11-28
774,102.0,203.0,,2018-11-29
776,102.0,284.0,,2018-11-29
778,102.0,294.0,,2018-11-29
779,33.0,2512.0,,2018-11-29
780,33.0,4110.0,,2018-11-29
781,102.0,165.0,,2018-11-29
782,102.0,216.0,,2018-11-29
783,33.0,4110.0,,2018-11-29
784,102.0,197.0,,2018-11-29
785,33.0,143.0,,2018-09-03
786,102.0,267.0,,2018-11-29
787,102.0,287.0,,2018-11-30
788,102.0,2515.0,,2018-11-30
789,102.0,218.0,,2018-11-30
790,102.0,1270.0,,2018-11-30
791,102.0,1271.0,,2018-11-30
792,102.0,1119.0,,2018-12-01
793,102.0,1272.0,,2018-12-01
794,102.0,1239.0,,2018-12-01
795,102.0,255.0,,2018-07-27
797,102.0,327.0,,2018-12-01
798,102.0,2523.0,,2018-12-01
799,102.0,1124.0,,2018-12-01
800,102.0,1268.0,,2018-12-01
801,102.0,2501.0,,2018-12-01
802,102.0,271.0,,2018-12-02
803,102.0,1249.0,,2018-12-02
804,102.0,305.0,,2018-12-02
805,102.0,183.0,,2018-12-02
806,102.0,2525.0,,2018-12-02
807,102.0,1132.0,,2018-12-02
808,102.0,1108.0,,2018-12-02
809,102.0,1156.0,,2018-12-02
810,102.0,178.0,,
811,102.0,178.0,,2018-12-02
812,102.0,2526.0,,2018-12-02
813,102.0,2527.0,,2018-12-03
814,33.0,143.0,,2018-12-03
815,102.0,2528.0,,2018-12-03
816,102.0,2518.0,,2018-12-03
817,102.0,217.0,,2018-12-03
818,102.0,173.0,,2018-12-03
819,33.0,143.0,,2018-12-04
820,33.0,4017.0,,2018-12-04
822,102.0,135.0,,2018-12-05
823,102.0,1254.0,,2018-12-05
824,33.0,143.0,,2018-12-05
825,102.0,324.0,,2018-12-05
826,102.0,2529.0,,2018-12-05
827,102.0,2530.0,,2018-12-05
828,33.0,4110.0,,2018-12-05
829,102.0,1127.0,,2018-12-05
830,102.0,1102.0,,2018-12-05
831,102.0,303.0,,2018-12-06
832,102.0,1292.0,,2018-12-06
833,102.0,267.0,,2018-12-06
834,102.0,1285.0,,2018-12-06
835,102.0,1243.0,,2018-12-06
836,102.0,223.0,,2018-12-06
837,102.0,1184.0,,2018-12-06
838,102.0,2531.0,,2018-12-07
839,102.0,1104.0,,2018-12-07
840,102.0,2532.0,,2018-12-08
841,102.0,309.0,,2018-12-08
842,102.0,1298.0,,2018-12-08
843,102.0,1130.0,,2018-12-08
844,102.0,2533.0,,2018-12-08
845,102.0,2534.0,,2018-12-08
846,102.0,1124.0,,2018-12-08
847,102.0,1173.0,,2018-12-08
848,102.0,175.0,,2018-12-08
849,102.0,332.0,,2018-12-08
850,102.0,219.0,,2018-12-08
851,102.0,1089.0,,2018-12-07
852,102.0,244.0,,2018-12-09
853,102.0,1189.0,,2018-12-09
854,102.0,204.0,,2018-12-09
855,102.0,1134.0,,2018-12-10
856,102.0,312.0,,2018-12-10
857,102.0,209.0,,2018-12-10
858,33.0,143.0,,2018-12-10
859,102.0,2508.0,,2018-12-10
860,102.0,308.0,,2018-12-10
861,33.0,4017.0,,2018-12-10
862,33.0,4110.0,,2018-12-10
863,33.0,2514.0,,2018-12-10
864,33.0,4110.0,,2018-12-11
865,102.0,2535.0,,2018-12-11
866,102.0,207.0,,2018-12-11
867,102.0,190.0,,2018-12-11
868,102.0,318.0,,2018-12-11
869,102.0,1174.0,,2018-12-11
870,102.0,2536.0,,2018-12-11
871,102.0,284.0,,2018-12-11
872,102.0,212.0,,2018-12-11
873,102.0,1188.0,,2018-12-12
874,102.0,297.0,,2018-12-12
875,102.0,1269.0,,2018-12-12
876,102.0,1286.0,,2018-12-12
877,102.0,1171.0,,2018-12-12
878,102.0,165.0,,2018-07-20
879,102.0,165.0,,2018-08-20
880,102.0,1134.0,,2018-12-13
881,102.0,211.0,,2018-12-13
882,102.0,165.0,,2018-12-13
883,102.0,1250.0,,2018-12-13
884,102.0,2538.0,,2018-12-14
885,102.0,2537.0,,2018-12-14
886,102.0,1278.0,,2018-12-14
887,102.0,162.0,,2018-12-14
888,102.0,183.0,,2018-12-14
889,102.0,255.0,,2018-12-14
890,102.0,1300.0,,2018-12-14
891,102.0,1273.0,,2018-12-15
